Vertices: 2394385
Edges: 5021410
Elapsed time for processing: 418.7485749721527 secs.
Number of superbubbles found: 4737.
<1000229,1621777>
<925180,925181>
<926168,926169>
<92796,92797>
<928932,928933>
<929404,1059537>
<930336,930337>
<930405,1092756>
<932310,932311>
<93232,125486>
<93234,93235>
<933126,933127>
<933134,1065666>
<933951,933952>
<93413,372272>
<93450,93451>
<935059,935060>
<93539,93540>
<935460,1603588>
<935790,935791>
<936365,936366>
<936570,936571>
<936732,936733>
<936755,936756>
<937215,937216>
<938384,938385>
<938639,1280803>
<939665,939666>
<940040,940041>
<940387,940388>
<940582,960035>
<940736,1115552>
<940903,1454665>
<941155,941156>
<941282,1001204>
<941342,941343>
<942082,942157>
<942125,942126>
<94245,130041>
<942862,942863>
<942881,942883>
<943244,943245>
<943415,945978>
<944070,1062684>
<945037,984620>
<945220,1769622>
<945589,945590>
<945614,945615>
<945855,945856>
<946391,946392>
<946578,946579>
<946991,946992>
<947176,947177>
<947261,891059>
<947366,948566>
<947428,947429>
<947550,947551>
<948156,948157>
<948285,1294268>
<949061,949062>
<94908,104878>
<949091,949092>
<950315,950316>
<950559,950560>
<951285,951286>
<951379,994937>
<951937,951938>
<952030,952031>
<953064,953065>
<953280,953281>
<953417,953418>
<953445,953446>
<954025,954026>
<954364,954365>
<95439,111891>
<954952,1089065>
<955256,1397401>
<955419,982842>
<955480,955481>
<955485,955486>
<955549,955550>
<956120,956121>
<956183,956184>
<956346,2003889>
<956444,1232490>
<956556,956557>
<956562,956563>
<956633,956634>
<956654,956655>
<956989,956992>
<957586,957587>
<958712,958713>
<958844,1306700>
<959517,1202156>
<960052,960053>
<960113,960114>
<961435,967677>
<961476,961477>
<961560,1694089>
<962267,962268>
<962847,962848>
<96308,155666>
<963294,963295>
<963548,1164678>
<963681,982047>
<963734,963735>
<964203,964204>
<964222,964223>
<964352,1341784>
<964823,964824>
<965173,965174>
<965212,965213>
<966782,966783>
<966865,966866>
<966971,1073078>
<968121,968122>
<968235,1062940>
<968706,969840>
<968865,968866>
<968891,968892>
<968993,968994>
<969255,969256>
<969739,969740>
<970653,970654>
<97104,97105>
<971278,971279>
<971737,1034890>
<971971,971972>
<972056,1426557>
<972288,972289>
<972496,972497>
<972725,1232300>
<97279,97280>
<973017,973018>
<973398,973399>
<974215,974216>
<97435,131264>
<974406,974407>
<974735,974736>
<975046,975047>
<975417,975423>
<975472,975473>
<975601,975602>
<975901,975902>
<975962,975963>
<976465,1480913>
<977565,977566>
<978097,978098>
<978123,978124>
<978178,978179>
<978777,978778>
<979444,979445>
<979460,979461>
<979485,1796359>
<97999,98000>
<980042,980043>
<980824,982946>
<981617,981618>
<982469,982470>
<982472,982473>
<982483,982484>
<983164,1662407>
<983196,983197>
<983258,1088637>
<983282,983283>
<983331,983332>
<984132,984133>
<984148,984149>
<984196,984197>
<984233,984234>
<984688,717993>
<984772,984773>
<98491,102108>
<985965,1250624>
<98601,98602>
<986010,669627>
<987434,987435>
<987506,987507>
<988298,988299>
<988482,988483>
<988693,988694>
<988915,1044935>
<988996,988997>
<989125,989126>
<989152,989153>
<989261,989262>
<989428,1095479>
<989932,1511592>
<990219,1255756>
<990988,990989>
<99099,99100>
<991031,1037373>
<991640,991641>
<991758,1079929>
<992099,992100>
<992121,992122>
<992202,992203>
<993039,1034724>
<993275,1047507>
<994248,994249>
<994648,994649>
<994924,995940>
<996059,996060>
<997299,997300>
<997418,997419>
<997572,1121323>
<997600,997601>
<998295,998296>
<998310,998311>
<998981,998982>
<999198,999199>
