Vertices: 265214
Edges: 420045
Elapsed time for processing: 16.67007088661194 secs.
Number of superbubbles found: 13285.
<10000,10001>
<36371,36372>
<36377,36378>
<36393,36394>
<36395,36396>
<36400,36401>
<36403,36404>
<36405,36406>
<36579,36580>
<36587,36588>
<36609,36610>
<36659,35635>
<36725,36726>
<36739,36740>
<36945,36946>
<36976,36977>
<37014,37015>
<37053,37054>
<37115,37116>
<37151,37152>
<37205,37206>
<37229,37230>
<37234,37235>
<37246,37247>
<37299,37300>
<37330,37331>
<37335,37336>
<37337,37338>
<37341,37342>
<37399,37400>
<37436,37437>
<37447,37448>
<37449,37450>
<37524,37525>
<37531,37532>
<37540,37541>
<37565,37566>
<37664,37665>
<37682,37683>
<37731,37732>
<37767,37768>
<37841,37842>
<37883,37884>
<37909,37910>
<37913,37914>
<37919,37920>
<37941,37942>
<37955,37956>
<37973,37974>
<37984,37985>
<37998,37999>
<38024,38025>
<38048,38049>
<38061,38062>
<38092,38093>
<38097,38098>
<38102,38103>
<38118,38119>
<38125,38126>
<38137,38138>
<38389,38390>
<38443,38444>
<38464,38465>
<38494,38495>
<3851,3852>
<38513,38514>
<38535,38536>
<38547,38548>
<38552,38553>
<38590,38591>
<38606,38607>
<38631,38632>
<38662,38663>
<38666,38667>
<38674,38675>
<38738,38739>
<38747,38748>
<38759,38760>
<38969,38970>
<38980,38981>
<39093,39094>
<39171,39172>
<39194,39195>
<39204,39205>
<39210,39211>
<39277,39278>
<39293,39294>
<39322,39323>
<39325,39326>
<39336,39337>
<39347,39348>
<39349,39350>
<39358,39359>
<39363,39364>
<39369,39370>
<39387,39388>
<39405,39406>
<39434,39435>
<39584,39585>
<39678,39679>
<39733,39734>
<39813,39814>
<39856,39857>
<39861,39862>
<39864,39865>
<39878,39879>
<39885,39886>
<39887,39888>
<39901,39902>
<39928,39929>
<39954,39955>
<39991,39992>
<40015,40016>
<40019,40020>
<40054,40055>
<40074,40075>
<40081,40082>
<40083,40084>
<40085,40086>
<40096,40097>
<40105,40106>
<40117,40118>
<40140,40141>
<40144,40145>
<40150,40151>
<40153,40154>
<40160,40161>
<40163,40164>
<40175,40176>
<40210,40211>
<40230,40231>
<40247,40248>
<40275,40276>
<40284,40285>
<40304,40305>
<40307,40308>
<40327,40328>
<40342,40343>
<40368,40369>
<40377,40378>
<40380,40381>
<40385,40386>
<40398,40399>
<4040,4041>
<40401,40402>
<40436,40437>
<40482,40483>
<40515,40516>
<40522,40523>
<40554,40555>
<40564,40565>
<40647,40648>
<40687,40688>
<40700,40701>
<40779,40780>
<40786,40787>
<40816,40817>
<40818,40819>
<40906,40907>
<40945,40946>
<40953,40954>
<40979,40980>
<40984,40985>
<41005,41006>
<41009,41010>
<41014,41015>
<41020,41021>
<41035,41036>
<41042,41043>
<41063,41064>
<41067,41068>
<41071,41072>
<41073,41074>
<41228,41229>
<41245,41246>
<41259,41260>
<41379,41380>
<41518,41519>
<41597,41598>
<41607,41608>
<41612,41613>
<41618,41619>
<41641,41642>
<41649,41650>
<41685,41686>
<41691,41692>
<41699,41700>
<41709,41710>
<41714,41715>
<41719,41720>
<41763,41764>
<41787,41788>
<41789,41790>
<41818,41819>
<41908,41909>
<41913,41914>
<41977,41978>
<42023,42024>
<42072,42073>
<42097,42098>
<42106,42107>
<42169,42170>
<42171,42172>
<42176,42177>
<42277,42278>
<42338,42339>
<42355,42356>
<42358,42359>
<42382,42383>
<42398,42399>
<42401,42402>
<42416,42417>
<42437,42438>
<42460,42461>
<42468,42469>
<42480,42481>
<42503,42504>
<42570,42571>
<42686,42687>
<42866,42867>
<42904,42905>
<42915,42916>
<42919,42920>
<42923,42924>
<42944,42945>
<42975,42976>
<43014,43015>
<43018,43019>
<43022,43023>
<43037,43038>
<43042,43043>
<43046,43047>
<43088,43089>
<43108,43109>
<43124,43125>
<43144,43145>
<43168,43169>
<43190,43191>
<43249,43250>
<43252,43253>
<43385,43386>
<43427,43428>
<43514,43515>
<43522,43523>
<43527,43528>
<43543,43544>
<43546,43547>
<43562,43563>
<43571,43572>
<43581,43582>
<43586,43587>
<43590,43591>
<43594,43595>
<43598,43599>
<43621,43622>
<43634,43635>
<43638,43639>
<43671,43672>
<43719,43720>
<43742,43743>
<43755,43756>
<43759,43760>
<43764,43765>
<43771,43772>
<43773,43774>
<43784,43785>
<43822,43823>
<43836,43837>
<43842,43843>
<43850,43851>
<43862,43863>
<43887,43888>
<43906,43907>
<43916,43917>
<43970,43971>
<43974,43975>
<43993,43994>
<44005,44006>
<44009,44010>
<44021,44022>
<44023,44024>
<44025,44026>
<44046,44047>
<44054,44055>
<44417,44418>
<44540,44541>
<44544,44545>
<44552,44553>
<44559,44560>
<44561,44562>
<44571,44572>
<44598,44599>
<44604,44605>
<44629,44630>
<44643,44644>
<44673,44674>
<44689,44690>
<44752,44753>
<44844,44845>
<44856,44857>
<44866,44867>
<45036,45037>
<45039,45040>
<45043,45044>
<45085,45086>
<45107,45108>
<45120,45121>
<45138,45139>
<45160,45161>
<45205,45206>
<45252,45253>
<45276,45277>
<45282,45283>
<453,454>
<45305,45306>
<45393,45394>
<45414,45415>
<45417,45418>
<45732,45733>
<45767,45768>
<45788,45789>
<45793,45794>
<45796,45797>
<45835,45836>
<45861,45862>
<45884,45885>
<45926,45927>
<45952,45953>
<45963,45964>
<45970,45971>
<45973,45974>
<45976,45977>
<45987,45988>
<46014,46015>
<46016,46017>
<46048,46049>
<46057,46058>
<46130,46131>
<46220,46221>
<46222,46223>
<46305,46306>
<46403,46404>
<46436,46437>
<46442,46443>
<46455,46456>
<46461,46462>
<4649,4650>
<46510,46511>
<46530,46531>
<46547,46548>
<46576,46577>
<46589,46590>
<46596,46597>
<46604,46605>
<46616,46617>
<46619,46620>
<46621,46622>
<46626,46627>
<46632,46633>
<46646,46647>
<46709,46710>
<46711,46712>
<46713,46714>
<46723,46724>
<46767,46768>
<46983,46984>
<47016,47017>
<47064,47065>
<47088,47089>
<47096,47097>
<47139,47140>
<47171,47172>
<4719,4720>
<47204,47205>
<47219,47220>
<47228,47229>
<47257,47258>
<47276,47277>
<47288,47289>
<47298,47299>
<47300,47301>
<47310,47311>
<47313,47314>
<47327,47328>
<47339,47340>
<47359,47360>
<47376,47377>
<47384,47385>
<47405,47406>
<47413,47414>
<47418,47419>
<47441,47442>
<47451,47452>
<47494,47495>
<47496,47497>
<47506,47507>
<47514,47515>
<47523,47524>
<47528,47529>
<47559,47560>
<47590,47591>
<47613,47614>
<47677,47678>
<47687,47688>
<47690,47691>
<47702,47703>
<47704,47705>
<47717,47718>
<47724,47725>
<47731,47732>
<47736,47737>
<47746,47747>
<4776,4777>
<47777,47778>
<47782,47783>
<47788,47789>
<47795,47796>
<47811,47812>
<47816,47817>
<47837,47838>
<47841,47842>
<47844,47845>
<47856,47857>
<47859,47860>
<47862,47863>
<47864,47865>
<47883,47884>
<47897,47898>
<47914,47915>
<47922,47923>
<47939,47940>
<47943,47944>
<47951,47952>
<47986,47987>
<4800,4801>
<48018,48019>
<48067,48068>
<48117,48118>
<4827,4828>
<48407,48408>
<48499,48500>
<48519,48520>
<48533,48534>
<48554,48555>
<48559,48560>
<48569,48570>
<4858,4859>
<4861,4862>
<48617,48618>
<48664,48665>
<4867,4868>
<48684,48685>
<48730,48731>
<48753,48754>
<48755,48756>
<48767,48768>
<48785,48786>
<48808,48809>
<48821,48822>
<4883,4884>
<4892,4893>
<4905,4906>
<4912,4913>
<49122,49123>
<49131,49132>
<49137,49138>
<49212,49213>
<49234,49235>
<49258,49259>
<49276,49277>
<4930,4931>
<49312,49313>
<49359,49360>
<49436,49437>
<4944,4945>
<4946,4947>
<49502,49503>
<49544,49545>
<49555,49556>
<49628,49629>
<49659,49660>
<49681,49682>
<49701,49702>
<49717,49718>
<49728,49729>
<4973,4974>
<49742,49743>
<49754,49755>
<49758,49759>
<49764,49765>
<49779,49780>
<49796,49797>
<49799,49800>
<49819,49820>
<49861,49862>
<49881,49882>
<49884,49885>
<4989,4990>
<49901,49902>
<49912,49913>
<49918,49919>
<49925,49926>
<49964,49965>
<49966,49967>
<50024,50025>
<50162,50163>
<50303,50304>
<50427,50428>
<50610,50611>
<50680,50681>
<50699,50700>
<50706,50707>
<50718,50719>
<50728,50729>
<50733,50734>
<50740,50741>
<50746,50747>
<50758,50759>
<50771,50772>
<50780,50781>
<50787,50788>
<50796,50797>
<50805,50806>
<50808,50809>
<50818,50819>
<50843,50844>
<50853,50854>
<50866,50867>
<50872,50873>
<50883,50884>
<50892,50893>
<50901,50902>
<50905,50906>
<50907,50908>
<50915,50916>
<50917,50918>
<50940,50941>
<50952,50953>
<50976,50977>
<50989,50990>
<50997,50998>
<51009,51010>
<51020,51021>
<51022,51023>
<51028,51029>
<51032,51033>
<51037,51038>
<51042,51043>
<51050,51051>
<51052,51053>
<51059,51060>
<51063,51064>
<51078,51079>
<51100,51101>
<51102,51103>
<51106,51107>
<51115,51116>
<51128,51129>
<51136,51137>
<51189,51190>
<51204,51205>
<51213,51214>
<5122,5123>
<51225,51226>
<51243,51244>
<51248,51249>
<51250,51251>
<51254,51255>
<51268,51269>
<51276,51277>
<51280,51281>
<51331,51332>
<51350,51351>
<51380,51381>
<51406,51407>
<5142,5143>
<51436,51437>
<51457,51458>
<51459,51460>
<51472,51473>
<51486,51487>
<51493,51494>
<51495,51496>
<51500,51501>
<51546,51547>
<51569,51570>
<51577,51578>
<51579,51580>
<51583,51584>
<51592,51593>
<51596,51597>
<51598,51599>
<51604,51605>
<51608,51609>
<51610,51611>
<51612,51613>
<51632,51633>
<51668,51669>
<51675,51676>
<51689,51690>
<51693,51694>
<51706,51707>
<51709,51710>
<51723,51724>
<51732,51733>
<51740,51741>
<51771,51772>
<51776,51777>
<51780,51781>
<51792,51793>
<51800,51801>
<51804,51805>
<51811,51812>
<51822,51823>
<51826,51827>
<51830,51831>
<51834,51835>
<51849,51850>
<51858,51859>
<51860,51861>
<51865,51866>
<51869,51870>
<51878,51879>
<51887,51888>
<51891,51892>
<51900,51901>
<51908,51909>
<51915,51916>
<51949,51950>
<51964,51965>
<51987,51988>
<51997,51998>
<52007,52008>
<52031,52032>
<52045,52046>
<52095,52096>
<5216,5217>
<52165,52166>
<52167,52168>
<52179,52180>
<5220,5221>
<52211,52212>
<52215,52216>
<52220,52221>
<52225,52226>
<52227,52228>
<52242,52243>
<52272,52273>
<52274,52275>
<52279,52280>
<52315,52316>
<52321,52322>
<52323,52324>
<52366,52367>
<5239,5240>
<52398,52399>
<52516,52517>
<52544,52545>
<52548,52549>
<52565,52566>
<52605,52606>
<52634,52635>
<52639,52640>
<52651,52652>
<52678,52679>
<52684,52685>
<52688,52689>
<52693,52694>
<52697,52698>
<52718,52719>
<52740,52741>
<52743,52744>
<52745,52746>
<52760,52761>
<52785,52786>
<52787,52788>
<52807,52808>
<52816,52817>
<52836,52837>
<52853,52854>
<52869,52870>
<52871,52872>
<52875,52876>
<52892,52893>
<52898,52899>
<52914,52915>
<52956,52957>
<52967,52968>
<52982,52983>
<52992,52993>
<53008,53009>
<53025,53026>
<53045,53046>
<53050,53051>
<53052,53053>
<53056,53057>
<53062,53063>
<53064,53065>
<53068,53069>
<53071,53072>
<53077,53078>
<53083,53084>
<53087,53088>
<53089,53090>
<53092,53093>
<53099,53100>
<53104,53105>
<53172,53173>
<53209,53210>
<53213,53214>
<53231,53232>
<53234,53235>
<53260,53261>
<53262,53263>
<53275,53276>
<53277,53278>
<53282,53283>
<53301,53302>
<53328,53329>
<53337,53338>
<53340,53341>
<53349,53350>
<53369,53370>
<53372,53373>
<53390,53391>
<53393,53394>
<53412,53413>
<53423,53424>
<53432,53433>
<53434,53435>
<53463,53464>
<53465,53466>
<53484,53485>
<53486,53487>
<53488,53489>
<53493,53494>
<53503,53504>
<53505,53506>
<53520,53521>
<53523,53524>
<53526,53527>
<53544,53545>
<53590,53591>
<53596,53597>
<53600,53601>
<53602,53603>
<53612,53613>
<53614,53615>
<53618,53619>
<53620,53621>
<53627,53628>
<53639,53640>
<53645,53646>
<53648,53649>
<53651,53652>
<53657,53658>
<53667,53668>
<53669,53670>
<53672,53673>
<53674,53675>
<53685,53686>
<53692,53693>
<53696,53697>
<53721,53722>
<53727,53728>
<53755,53756>
<53771,53772>
<53779,53780>
<53786,53787>
<53790,53791>
<53805,53806>
<53808,53809>
<53820,53821>
<53825,53826>
<53835,53836>
<53841,53842>
<53849,53850>
<53853,53854>
<53861,53862>
<53869,53870>
<53874,53875>
<53876,53877>
<53888,53889>
<53890,53891>
<53894,53895>
<53896,53897>
<53898,53899>
<53900,53901>
<53903,53904>
<53909,53910>
<53913,53914>
<53931,53932>
<53936,53937>
<53939,53940>
<53948,53949>
<53965,53966>
<53970,53971>
<53991,53992>
<54000,54001>
<54012,54013>
<54022,54023>
<54045,54046>
<54048,54049>
<54052,54053>
<54058,54059>
<54079,54080>
<54122,54123>
<54125,54126>
<54127,54128>
<54133,54134>
<54135,54136>
<54137,54138>
<54148,54149>
<54167,54168>
<54175,54176>
<54177,54178>
<54179,54180>
<54184,54185>
<54193,54194>
<54199,54200>
<542,543>
<54203,54204>
<54209,54210>
<54214,54215>
<54221,54222>
<54237,54238>
<54248,54249>
<54266,54267>
<54336,54337>
<54344,54345>
<54350,54351>
<54380,54381>
<54482,54483>
<54490,54491>
<54548,54549>
<54554,54555>
<54594,54595>
<546,547>
<54655,54656>
<54670,54671>
<54672,54673>
<54686,54687>
<54690,54691>
<54715,54716>
<54721,54722>
<54729,54730>
<54735,54736>
<54786,54787>
<54792,54793>
<548,549>
<54805,54806>
<54810,54811>
<54848,54849>
<54850,54851>
<54858,54859>
<54877,54878>
<54879,54880>
<54889,54890>
<54897,54898>
<54912,54913>
<54918,54919>
<54932,54933>
<54964,54965>
<54999,55000>
<550,551>
<5504,5505>
<55058,55059>
<55067,55068>
<55072,55073>
<5511,5512>
<55129,55130>
<5515,5516>
<55188,55189>
<552,553>
<55216,55217>
<55268,55269>
<55270,55271>
<55276,55277>
<55283,55284>
<55309,55310>
<55317,55318>
<55364,55365>
<554,555>
<55430,55431>
<55442,55443>
<55444,55445>
<55457,55458>
<55466,55467>
<55468,55469>
<55476,55477>
<55480,55481>
<55482,55483>
<55492,55493>
<55499,55500>
<55504,55505>
<55513,55514>
<55517,55518>
<55532,55533>
<55536,55537>
<5560,5561>
<55606,55607>
<55627,55628>
<5566,5567>
<55717,55718>
<55771,55772>
<558,559>
<55842,55843>
<55890,55891>
<55913,55914>
<55925,55926>
<55991,55992>
<55998,55999>
<56000,56001>
<56011,56012>
<56016,56017>
<56021,56022>
<56031,56032>
<56043,56044>
<56055,56056>
<56057,56058>
<56063,56064>
<56084,56085>
<56086,56087>
<56114,56115>
<56135,56136>
<56151,56152>
<56153,56154>
<56157,56158>
<56163,56164>
<56175,56176>
<56183,56184>
<56193,56194>
<56196,56197>
<56219,56220>
<56296,56297>
<56459,56460>
<56482,56483>
<56511,56512>
<56546,56547>
<56563,56564>
<56657,56658>
<56662,56663>
<56695,56696>
<56716,56717>
<56733,56734>
<56747,56748>
<56749,56750>
<56792,56793>
<56795,56796>
<56827,56828>
<56834,56835>
<56836,56837>
<56845,56846>
<56855,56856>
<56858,56859>
<56861,56862>
<56873,56874>
<56878,56879>
<56886,56887>
<56915,56916>
<56932,56933>
<56951,56952>
<5698,5699>
<56996,56997>
<57045,57046>
<57118,57119>
<57130,57131>
<57176,57177>
<57200,57201>
<57202,57203>
<57214,57215>
<57245,57246>
<57251,57252>
<57255,57256>
<57289,57290>
<57300,57301>
<57302,57303>
<57304,57305>
<57307,57308>
<57319,57320>
<57328,57329>
<57332,57333>
<57342,57343>
<57373,57374>
<57392,57393>
<57430,57431>
<57432,57433>
<57434,57435>
<57436,57437>
<57449,57450>
<57459,57460>
<57464,57465>
<57466,57467>
<57468,57469>
<57479,57480>
<57488,57489>
<57493,57494>
<57495,57496>
<57499,57500>
<57517,57518>
<57519,57520>
<5752,5753>
<57524,57525>
<57530,57531>
<57534,57535>
<57537,57538>
<57552,57553>
<57570,57571>
<57576,57577>
<57581,57582>
<57587,57588>
<57593,57594>
<57620,57621>
<57625,57626>
<57661,57662>
<57666,57667>
<57690,57691>
<57707,57708>
<57715,57716>
<57725,57726>
<57727,57728>
<57735,57736>
<57745,57746>
<57774,57775>
<57779,57780>
<57791,57792>
<57805,57806>
<57813,57814>
<57829,57830>
<57836,57837>
<57858,57859>
<57862,57863>
<57867,57868>
<57881,57882>
<57905,57906>
<57916,57917>
<57931,57932>
<57982,57983>
<57994,57995>
<57996,57997>
<57998,57999>
<58021,58022>
<58031,58032>
<58045,58046>
<58057,58058>
<58070,58071>
<58076,58077>
<58081,58082>
<58107,58108>
<58119,58120>
<58124,58125>
<58140,58141>
<58143,58144>
<58165,58166>
<58227,58228>
<58234,58235>
<58259,58260>
<58262,58263>
<58298,58299>
<58354,58355>
<58362,58363>
<58389,58390>
<58519,58520>
<58521,58522>
<58535,58536>
<58573,58574>
<58582,58583>
<58592,58593>
<58622,58623>
<58656,58657>
<58726,58727>
<58730,58731>
<58741,58742>
<58760,58761>
<58766,58767>
<58772,58773>
<58799,58800>
<58809,58810>
<58832,58833>
<58878,58879>
<58887,58888>
<59040,59041>
<59102,59103>
<59129,59130>
<59165,59166>
<59266,59267>
<59282,59283>
<59321,59322>
<59357,59358>
<59404,59405>
<59447,59448>
<59451,59452>
<59470,59471>
<59502,59503>
<59506,59507>
<59540,59541>
<59557,59558>
<59567,59568>
<59577,59578>
<5968,5969>
<59696,59697>
<59707,59708>
<59776,59777>
<59985,59986>
<60063,60064>
<60074,60075>
<60082,60083>
<60090,60091>
<60098,60099>
<60124,60125>
<60140,60141>
<60144,60145>
<60157,60158>
<60192,60193>
<60218,60219>
<60242,60243>
<60281,60282>
<60329,60330>
<60391,60392>
<60401,60402>
<60422,60423>
<60425,60426>
<6048,6049>
<60555,60556>
<60562,60563>
<60571,60572>
<60642,60643>
<60706,60707>
<60792,60793>
<6081,6082>
<60815,60816>
<60850,60851>
<60882,60883>
<60915,60916>
<60935,60936>
<60970,60971>
<60972,60973>
<60996,60997>
<61000,61001>
<61015,61016>
<61017,61018>
<61114,61115>
<61149,61150>
<61266,61267>
<61276,61277>
<6128,6129>
<61302,61303>
<61390,61391>
<61397,61398>
<61401,61402>
<61412,61413>
<61531,61532>
<61534,61535>
<61538,61539>
<61551,61552>
<61557,61558>
<61581,61582>
<61583,61584>
<6159,6160>
<61609,61610>
<61635,61636>
<61638,61639>
<61653,61654>
<61671,61672>
<61701,61702>
<61742,61743>
<61759,61760>
<61785,61786>
<61797,61798>
<61816,61817>
<61836,61837>
<61858,61859>
<61873,61874>
<61932,61933>
<61945,61946>
<61957,61958>
<61972,61973>
<61979,61980>
<61988,61989>
<6200,6201>
<62004,62005>
<62014,62015>
<62034,62035>
<62037,62038>
<62054,62055>
<62073,62074>
<62084,62085>
<62090,62091>
<62093,62094>
<62121,62122>
<62127,62128>
<62136,62137>
<62140,62141>
<62146,62147>
<62175,62176>
<62178,62179>
<62180,62181>
<62185,62186>
<62201,62202>
<62243,62244>
<62271,62272>
<62311,62312>
<62344,62345>
<62379,62380>
<62465,62466>
<62540,62541>
<62548,62549>
<6255,6256>
<62558,62559>
<6257,6258>
<62578,62579>
<62580,62581>
<62584,62585>
<62650,62651>
<62653,62654>
<62665,62666>
<62688,62689>
<62692,62693>
<62700,62701>
<62707,62708>
<62709,62710>
<6271,6272>
<62713,62714>
<62716,62717>
<62719,62720>
<62724,62725>
<62728,62729>
<62762,62763>
<62772,62773>
<62791,62792>
<6281,6282>
<62826,62827>
<62838,62839>
<62847,62848>
<6288,6289>
<62913,62914>
<62917,62918>
<62922,62923>
<62947,62948>
<62953,62954>
<63000,63001>
<63023,63024>
<63043,63044>
<63108,63109>
<63112,63113>
<63115,63116>
<63139,63140>
<63147,63148>
<63155,63156>
<6316,6317>
<63221,63222>
<63248,63249>
<63260,63261>
<63267,63268>
<63280,63281>
<63282,63283>
<63293,63294>
<63295,63296>
<63299,63300>
<63331,63332>
<63334,63335>
<63396,63397>
<63399,63400>
<63453,63454>
<63486,63487>
<6349,6350>
<63608,63609>
<63646,63647>
<6366,6367>
<63660,63661>
<63756,63757>
<63788,63789>
<63795,63796>
<63797,63798>
<63815,63816>
<63819,63820>
<63821,63822>
<63830,63831>
<63845,63846>
<63853,63854>
<63858,63859>
<63869,63870>
<63885,63886>
<6389,6390>
<63897,63898>
<63919,63920>
<63957,63958>
<63959,63960>
<63981,63982>
<63996,63997>
<63999,64000>
<64045,64046>
<64100,64101>
<64176,64177>
<64180,64181>
<64194,64195>
<64202,64203>
<64216,64217>
<64281,64282>
<64307,64308>
<64318,64319>
<64337,64338>
<64348,64349>
<64356,64357>
<64368,64369>
<64371,64372>
<64373,64374>
<64403,64404>
<64411,64412>
<64444,64445>
<64458,64459>
<64472,64473>
<64489,64490>
<64536,64537>
<64548,64549>
<64654,64655>
<64734,64735>
<64762,64763>
<64779,64780>
<64852,64853>
<64863,64864>
<64888,64889>
<64891,64892>
<64945,64946>
<64948,64949>
<64971,64972>
<64988,64989>
<64990,64991>
<65001,65002>
<65014,65015>
<65016,65017>
<65042,65043>
<65059,65060>
<65063,65064>
<6509,6510>
<65115,65116>
<65225,65226>
<65246,65247>
<65254,65255>
<65260,65261>
<65291,65292>
<65307,65308>
<65315,65316>
<65328,65329>
<65335,65336>
<65339,65340>
<65341,65342>
<65382,65383>
<65384,65385>
<65389,65390>
<6540,6541>
<65400,65401>
<65407,65408>
<65427,65428>
<6543,6544>
<65432,65433>
<65468,65469>
<65470,65471>
<65508,65509>
<65513,65514>
<65520,65521>
<65539,65540>
<65547,65548>
<65551,65552>
<65560,65561>
<65602,65603>
<65608,65609>
<65899,65900>
<65943,65944>
<65981,65982>
<65986,65987>
<65988,65989>
<66043,66044>
<66125,66126>
<66172,66173>
<66207,66208>
<66212,66213>
<66220,66221>
<66224,66225>
<66251,66252>
<66284,66285>
<66407,66408>
<66445,66446>
<66461,66462>
<66650,66651>
<66685,66686>
<66719,66720>
<66755,66756>
<66791,66792>
<66802,66803>
<66811,66812>
<66840,66841>
<66842,66843>
<66862,66863>
<66866,66867>
<66880,66881>
<66882,66883>
<66895,66896>
<66946,66947>
<66975,66976>
<67007,67008>
<67053,67054>
<67075,67076>
<67085,67086>
<67095,67096>
<67103,67104>
<67114,67115>
<67135,67136>
<67156,67157>
<67170,67171>
<67176,67177>
<67211,67212>
<67247,67248>
<67252,67253>
<67273,67274>
<67277,67278>
<67285,67286>
<67306,67307>
<67378,67379>
<67407,67408>
<67416,67417>
<67437,67438>
<67463,67464>
<67474,67475>
<67514,67515>
<67516,67517>
<67529,67530>
<67539,67540>
<67552,67553>
<67558,67559>
<67571,67572>
<67609,67610>
<67637,67638>
<67646,67647>
<67650,67651>
<67653,67654>
<67698,67699>
<67724,67725>
<67775,67776>
<67778,67779>
<67784,67785>
<67794,67795>
<67834,67835>
<67869,67870>
<67875,67876>
<67893,67894>
<67944,67945>
<67975,67976>
<68094,68095>
<68111,68112>
<68138,68139>
<68161,68162>
<68278,68279>
<68291,68292>
<68354,68355>
<68360,68361>
<68394,68395>
<68400,68401>
<68414,68415>
<68475,68476>
<68484,68485>
<68486,68487>
<68496,68497>
<68566,68567>
<68576,68577>
<68594,68595>
<68687,68688>
<68788,68789>
<68792,68793>
<68859,68860>
<68903,68904>
<68944,68945>
<68976,68977>
<69073,69074>
<69082,69083>
<69115,69116>
<69131,69132>
<69212,69213>
<69228,69229>
<69264,69265>
<69278,69279>
<69283,69284>
<69305,69306>
<69331,69332>
<69351,69352>
<69374,69375>
<69386,69387>
<69406,69407>
<69420,69421>
<69425,69426>
<69459,69460>
<69465,69466>
<69497,69498>
<69500,69501>
<69505,69506>
<69522,69523>
<69525,69526>
<69528,69529>
<69534,69535>
<69539,69540>
<69543,69544>
<69576,69577>
<69583,69584>
<69587,69588>
<69675,69676>
<69690,69691>
<69735,69736>
<69755,69756>
<69817,69818>
<69819,69820>
<69860,69861>
<69864,69865>
<69869,69870>
<69875,69876>
<69880,69881>
<69933,69934>
<70010,70011>
<70052,70053>
<70198,70199>
<70245,70246>
<70253,70254>
<70283,70284>
<70289,70290>
<70293,70294>
<70300,70301>
<70328,70329>
<70344,70345>
<70370,70371>
<70385,70386>
<70429,70430>
<70456,70457>
<70470,70471>
<70479,70480>
<70496,70497>
<70515,70516>
<70519,70520>
<70533,70534>
<70535,70536>
<70584,70585>
<70608,70609>
<70614,70615>
<70673,70674>
<70705,70706>
<70707,70708>
<70731,70732>
<70821,70822>
<70894,70895>
<70911,70912>
<70917,70918>
<71001,71002>
<71089,71090>
<71125,71126>
<71146,71147>
<71182,71183>
<71227,71228>
<71250,71251>
<71280,71281>
<71286,71287>
<71319,71320>
<71341,71342>
<71348,71349>
<71406,71407>
<71463,71464>
<71477,71478>
<71485,71486>
<71538,71539>
<71555,71556>
<71565,71566>
<71580,71581>
<71607,71608>
<71672,71673>
<71783,71784>
<71894,71895>
<71932,71933>
<72006,72007>
<72037,72038>
<72060,72061>
<72090,72091>
<72109,72110>
<72148,72149>
<72154,72155>
<72174,72175>
<72177,72178>
<72194,72195>
<72220,72221>
<72267,72268>
<72270,72271>
<72273,72274>
<72279,72280>
<72308,72309>
<72343,72344>
<72348,72349>
<72352,72353>
<7248,7249>
<7253,7254>
<72550,72551>
<72584,72585>
<72629,72630>
<72635,72636>
<72695,72696>
<72716,72717>
<72729,72730>
<72740,72741>
<72746,72747>
<72756,72757>
<7276,7277>
<7279,7280>
<72827,72828>
<7283,7284>
<72831,72832>
<72841,72842>
<72880,72881>
<7291,7292>
<72923,72924>
<72970,72971>
<72979,72980>
<72984,72985>
<72987,72988>
<72996,72997>
<73013,73014>
<73018,73019>
<73028,73029>
<73040,73041>
<7313,7314>
<73150,73151>
<73212,73213>
<7334,7335>
<7342,7343>
<73436,73437>
<73758,73759>
<73818,73819>
<74,75>
<7409,7410>
<74177,74178>
<7419,7420>
<74192,74193>
<7446,7447>
<7453,7454>
<74587,74588>
<74609,74610>
<7464,7465>
<7482,7483>
<74824,74825>
<7484,7485>
<74846,74847>
<74848,74849>
<74858,74859>
<74883,74884>
<74889,74890>
<7489,7490>
<74912,74913>
<74951,74952>
<7504,7505>
<7513,7514>
<7527,7528>
<75502,75503>
<75511,75512>
<75515,75516>
<75517,75518>
<75534,75535>
<75536,75537>
<75570,75571>
<75581,75582>
<75584,75585>
<75595,75596>
<75603,75604>
<75662,75663>
<75711,75712>
<75735,75736>
<75760,75761>
<75791,75792>
<75809,75810>
<75868,75869>
<76083,76084>
<7622,7623>
<76245,76246>
<76286,76287>
<76291,76292>
<76300,76301>
<76303,76304>
<76306,76307>
<76310,76311>
<76317,76318>
<76321,76322>
<76348,76349>
<76353,76354>
<7636,7637>
<76402,76403>
<76453,76454>
<7648,7649>
<76484,76485>
<76548,76549>
<76554,76555>
<76586,76587>
<76614,76615>
<76668,76669>
<76671,76672>
<76699,76700>
<76741,76742>
<76825,76826>
<7683,7684>
<76837,76838>
<7685,7686>
<76858,76859>
<76918,76919>
<76931,76932>
<76949,76950>
<7695,7696>
<7700,7701>
<7703,7704>
<77031,77032>
<77063,77064>
<77085,77086>
<77136,77137>
<77173,77174>
<77178,77179>
<77187,77188>
<77206,77207>
<77208,77209>
<7721,7722>
<77229,77230>
<77247,77248>
<77253,77254>
<77260,77261>
<77268,77269>
<77286,77287>
<7729,7730>
<77302,77303>
<77305,77306>
<77308,77309>
<77316,77317>
<77320,77321>
<77322,77323>
<77346,77347>
<77353,77354>
<77355,77356>
<77360,77361>
<77389,77390>
<77402,77403>
<77411,77412>
<7742,7743>
<77436,77437>
<77440,77441>
<77469,77470>
<77492,77493>
